Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Accuracy,Spreadsheet: display,Spreadsheet: test items,BA
61,1.73E+12,9/11/2024 6:12,1.73E+12,8,9/11/2024 22:12,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,48,Formal Test,Formal Test,s9687n,1,Formal Test,他把蘋果吃了。,是
62,1.73E+12,9/11/2024 6:12,1.73E+12,8,9/11/2024 22:12,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,49,Formal Test,Formal Test,s9687n,1,Formal Test,球拍握把要定期更換。,否
63,1.73E+12,9/11/2024 6:12,1.73E+12,8,9/11/2024 22:12,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,50,Formal Test,Formal Test,s9687n,1,Formal Test,新聞局應該把自己做的廣告拿出來看一看。,是
64,1.73E+12,9/11/2024 6:12,1.73E+12,8,9/11/2024 22:12,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,2,Break,Screen 1,futlwl,1,Break,,
65,1.73E+12,9/11/2024 6:12,1.73E+12,8,9/11/2024 22:12,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,51,Formal Test,Formal Test,s9687n,1,Formal Test,他已經把行李拿出來了。,是
66,1.73E+12,9/11/2024 6:12,1.73E+12,8,9/11/2024 22:12,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,52,Formal Test,Formal Test,s9687n,1,Formal Test,我會把書放在桌上。,是
67,1.73E+12,9/11/2024 6:12,1.73E+12,8,9/11/2024 22:12,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,53,Formal Test,Formal Test,s9687n,1,Formal Test,超市裡三把蔥特價五十塊。,否
68,1.73E+12,9/11/2024 6:12,1.73E+12,8,9/11/2024 22:12,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,54,Formal Test,Formal Test,s9687n,1,Formal Test,他把腿走得很酸。,是
69,1.73E+12,9/11/2024 6:12,1.73E+12,8,9/11/2024 22:12,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,55,Formal Test,Formal Test,s9687n,1,Formal Test,盡情把酒言歡是老王的夢想。,否
70,1.73E+12,9/11/2024 6:12,1.73E+12,8,9/11/2024 22:12,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,56,Formal Test,Formal Test,s9687n,1,Formal Test,呼籲選民在年底立委選舉中把票投給愛台灣的人。,是
71,1.73E+12,9/11/2024 6:12,1.73E+12,8,9/11/2024 22:12,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,57,Formal Test,Formal Test,s9687n,1,Formal Test,我把字典借給老王。,是
72,1.73E+12,9/11/2024 6:12,1.73E+12,8,9/11/2024 22:12,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,58,Formal Test,Formal Test,s9687n,1,Formal Test,約翰把握老闆給的機會。,否
73,1.73E+12,9/11/2024 6:12,1.73E+12,8,9/11/2024 22:12,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,59,Formal Test,Formal Test,s9687n,1,Formal Test,媽媽要小明再加把勁。,否
74,1.73E+12,9/11/2024 6:13,1.73E+12,8,9/11/2024 22:13,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,60,Formal Test,Formal Test,s9687n,1,Formal Test,歹徒身旁散落著兩把手槍。,否
75,1.73E+12,9/11/2024 6:13,1.73E+12,8,9/11/2024 22:13,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,61,Formal Test,Formal Test,s9687n,1,Formal Test,帥哥把妹很容易。,否
76,1.73E+12,9/11/2024 6:13,1.73E+12,8,9/11/2024 22:13,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,62,Formal Test,Formal Test,s9687n,1,Formal Test,約翰在緊要關頭拉了老王一把。,否
77,1.73E+12,9/11/2024 6:13,1.73E+12,8,9/11/2024 22:13,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,63,Formal Test,Formal Test,s9687n,1,Formal Test,委員把修法過程像錄影帶般倒帶。,是
78,1.73E+12,9/11/2024 6:13,1.73E+12,8,9/11/2024 22:13,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,64,Formal Test,Formal Test,s9687n,1,Formal Test,政府會把產品品牌的勞動製造條件公諸於眾。,是
79,1.73E+12,9/11/2024 6:13,1.73E+12,8,9/11/2024 22:13,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,65,Formal Test,Formal Test,s9687n,1,Formal Test,媽媽眼明手快的從人群中一把抓住特價商品。,否
80,1.73E+12,9/11/2024 6:13,1.73E+12,8,9/11/2024 22:13,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,66,Formal Test,Formal Test,s9687n,1,Formal Test,約翰抓起一把塵土撒向大海。,否
81,1.73E+12,9/11/2024 6:13,1.73E+12,8,9/11/2024 22:13,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,67,Formal Test,Formal Test,s9687n,1,Formal Test,善於攏絡人心的政治人物知道如何把持群眾的心。,否
82,1.73E+12,9/11/2024 6:13,1.73E+12,8,9/11/2024 22:13,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,68,Formal Test,Formal Test,s9687n,1,Formal Test,他把你恨透了。,是
83,1.73E+12,9/11/2024 6:13,1.73E+12,8,9/11/2024 22:13,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,69,Formal Test,Formal Test,s9687n,1,Formal Test,他把悲傷化成力量。,是
84,1.73E+12,9/11/2024 6:13,1.73E+12,8,9/11/2024 22:13,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,70,Formal Test,Formal Test,s9687n,1,Formal Test,約翰對考一百分有十足的把握。,否
85,1.73E+12,9/11/2024 6:13,1.73E+12,8,9/11/2024 22:13,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,71,Formal Test,Formal Test,s9687n,1,Formal Test,新款吹風機設計成超好握的握把。,否
86,1.73E+12,9/11/2024 6:13,1.73E+12,8,9/11/2024 22:13,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,72,Formal Test,Formal Test,s9687n,1,Formal Test,約翰運用了二胡、把烏和戲曲鑼鼓點等民樂因素。,否
87,1.73E+12,9/11/2024 6:13,1.73E+12,8,9/11/2024 22:13,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,73,Formal Test,Formal Test,s9687n,1,Formal Test,這瓶酒把李四醉得站不起來。,是
88,1.73E+12,9/11/2024 6:13,1.73E+12,8,9/11/2024 22:13,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,74,Formal Test,Formal Test,s9687n,1,Formal Test,約翰把柄在人手裡，不得不對人言聽計從。,否
89,1.73E+12,9/11/2024 6:13,1.73E+12,8,9/11/2024 22:13,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,75,Formal Test,Formal Test,s9687n,1,Formal Test,芭蕾把桿是芭蕾舞者的必備工具。,否
90,1.73E+12,9/11/2024 6:14,1.73E+12,8,9/11/2024 22:14,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,3,Break,Screen 1,futlwl,1,Break,,
91,1.73E+12,9/11/2024 6:14,1.73E+12,8,9/11/2024 22:14,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,76,Formal Test,Formal Test,s9687n,1,Formal Test,他希望把這個獎獻給他的太太和兒子。,是
92,1.73E+12,9/11/2024 6:14,1.73E+12,8,9/11/2024 22:14,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,77,Formal Test,Formal Test,s9687n,1,Formal Test,新球拍的握把很好握。,否
93,1.73E+12,9/11/2024 6:14,1.73E+12,8,9/11/2024 22:14,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,78,Formal Test,Formal Test,s9687n,1,Formal Test,新款握把布改良了舊款的缺點。,否
94,1.73E+12,9/11/2024 6:14,1.73E+12,8,9/11/2024 22:14,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,79,Formal Test,Formal Test,s9687n,1,Formal Test,他總是把家保持得很乾淨。,是
95,1.73E+12,9/11/2024 6:14,1.73E+12,8,9/11/2024 22:14,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,80,Formal Test,Formal Test,s9687n,1,Formal Test,家長都希望小孩補習能學習一把罩。,否
96,1.73E+12,9/11/2024 6:14,1.73E+12,8,9/11/2024 22:14,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,81,Formal Test,Formal Test,s9687n,1,Formal Test,清剿行動旨在把叛軍驅離馬其頓。,是
97,1.73E+12,9/11/2024 6:14,1.73E+12,8,9/11/2024 22:14,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,82,Formal Test,Formal Test,s9687n,1,Formal Test,他在一個鐘頭內把窗戶洗得很乾淨。,是
98,1.73E+12,9/11/2024 6:14,1.73E+12,8,9/11/2024 22:14,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,83,Formal Test,Formal Test,s9687n,1,Formal Test,他把手摀在耳朵上。,是
99,1.73E+12,9/11/2024 6:14,1.73E+12,8,9/11/2024 22:14,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,84,Formal Test,Formal Test,s9687n,1,Formal Test,四把椅子劇團在台北市的劇場表演。,否
100,1.73E+12,9/11/2024 6:14,1.73E+12,8,9/11/2024 22:14,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,85,Formal Test,Formal Test,s9687n,1,Formal Test,老王在街口等了個把時辰。,否
101,1.73E+12,9/11/2024 6:14,1.73E+12,8,9/11/2024 22:14,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,86,Formal Test,Formal Test,s9687n,1,Formal Test,天氣把我冷得直打顫。,是
102,1.73E+12,9/11/2024 6:14,1.73E+12,8,9/11/2024 22:14,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,87,Formal Test,Formal Test,s9687n,1,Formal Test,媽媽拿著一把刀切菜。,否
103,1.73E+12,9/11/2024 6:14,1.73E+12,8,9/11/2024 22:14,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,88,Formal Test,Formal Test,s9687n,1,Formal Test,他把華人民族音樂散佈到更多西方國度中。,是
104,1.73E+12,9/11/2024 6:15,1.73E+12,8,9/11/2024 22:15,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,89,Formal Test,Formal Test,s9687n,1,Formal Test,要懂得把握時機才能爭取升職。,否
105,1.73E+12,9/11/2024 6:15,1.73E+12,8,9/11/2024 22:15,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,90,Formal Test,Formal Test,s9687n,1,Formal Test,用意就是要讓業者好好思考要把票投給誰。,是
106,1.73E+12,9/11/2024 6:15,1.73E+12,8,9/11/2024 22:15,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,91,Formal Test,Formal Test,s9687n,1,Formal Test,他把一個大好機會錯過了。,是
107,1.73E+12,9/11/2024 6:15,1.73E+12,8,9/11/2024 22:15,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,92,Formal Test,Formal Test,s9687n,1,Formal Test,歹徒一把火燒光了她家。,否
108,1.73E+12,9/11/2024 6:15,1.73E+12,8,9/11/2024 22:15,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,93,Formal Test,Formal Test,s9687n,1,Formal Test,提起修理手錶，陳師傅可是老把式呢。,否
109,1.73E+12,9/11/2024 6:15,1.73E+12,8,9/11/2024 22:15,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,94,Formal Test,Formal Test,s9687n,1,Formal Test,清淡的交投並無法把油價推升至二十五美元以上。,是
110,1.73E+12,9/11/2024 6:15,1.73E+12,8,9/11/2024 22:15,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,95,Formal Test,Formal Test,s9687n,1,Formal Test,土匪把他殺了父親。,是
111,1.73E+12,9/11/2024 6:15,1.73E+12,8,9/11/2024 22:15,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,96,Formal Test,Formal Test,s9687n,1,Formal Test,學校把書賣給學生。,是
112,1.73E+12,9/11/2024 6:15,1.73E+12,8,9/11/2024 22:15,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,97,Formal Test,Formal Test,s9687n,1,Formal Test,車門門把生鏽了。,否
113,1.73E+12,9/11/2024 6:15,1.73E+12,8,9/11/2024 22:15,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,98,Formal Test,Formal Test,s9687n,1,Formal Test,未來有可能會把這些勞動規約標準統一化。,是
114,1.73E+12,9/11/2024 6:15,1.73E+12,8,9/11/2024 22:15,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,99,Formal Test,Formal Test,s9687n,1,Formal Test,兇手推了約翰一把。,否
115,1.73E+12,9/11/2024 6:15,1.73E+12,8,9/11/2024 22:15,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,100,Formal Test,Formal Test,s9687n,1,Formal Test,他把這電影看了三遍。,是
116,1.73E+12,9/11/2024 6:15,1.73E+12,8,9/11/2024 22:15,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,1,End,Ending ,2unk6p,1,End,,
117,1.73E+12,9/11/2024 6:15,1.73E+12,8,9/11/2024 22:15,187120,8,task-uo5z,,41210396,BLIND,11991197,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1229x556,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,,,,,0,,,
1,1.73E+12,7/11/2024 8:13,1.73E+12,8,8/11/2024 0:13,187120,8,task-uo5z,,41162211,BLIND,11991196,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1280x800,1280x678,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,,,,,0,,,
2,1.73E+12,7/11/2024 8:13,1.73E+12,8,8/11/2024 0:13,187120,8,task-uo5z,,41162211,BLIND,11991196,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1280x800,1280x678,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,1,Instruction,experiment instruction,ekukxy,1,Instruction,,
3,1.73E+12,7/11/2024 8:14,1.73E+12,8,8/11/2024 0:14,187120,8,task-uo5z,,41162211,BLIND,11991196,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1280x800,1280x678,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,1,Instruction,BA definition,p4r1d6,1,Instruction,,
4,1.73E+12,7/11/2024 8:14,1.73E+12,8,8/11/2024 0:14,187120,8,task-uo5z,,41162211,BLIND,11991196,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1280x800,1280x678,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,1,Pretraining,pretraining instruction,nb1rzi,1,Pretraining,,
5,1.73E+12,7/11/2024 8:14,1.73E+12,8,8/11/2024 0:14,187120,8,task-uo5z,,41162211,BLIND,11991196,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1280x800,1280x678,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,1,Pretraining,pretraining instructioin_2,lq7cvu,1,Pretraining,,
6,1.73E+12,7/11/2024 8:14,1.73E+12,8,8/11/2024 0:14,187120,8,task-uo5z,,41162211,BLIND,11991196,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1280x800,1280x678,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,1,Pretraining test,test,wgm3xn,1,Pretraining test,小明把笑話說得一點都不好笑。,是
7,1.73E+12,7/11/2024 8:14,1.73E+12,8,8/11/2024 0:14,187120,8,task-uo5z,,41162211,BLIND,11991196,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1280x800,1280x678,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,2,Pretraining test,test,wgm3xn,1,Pretraining test,小明把書送給我。,是
8,1.73E+12,7/11/2024 8:14,1.73E+12,8,8/11/2024 0:14,187120,8,task-uo5z,,41162211,BLIND,11991196,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1280x800,1280x678,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,3,Pretraining test,test,wgm3xn,1,Pretraining test,小明撐著一把雨傘。,否
9,1.73E+12,7/11/2024 8:14,1.73E+12,8,8/11/2024 0:14,187120,8,task-uo5z,,41162211,BLIND,11991196,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1280x800,1280x678,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,4,Pretraining test,test,wgm3xn,1,Pretraining test,小明拿著兩把刀。,否
10,1.73E+12,7/11/2024 8:14,1.73E+12,8,8/11/2024 0:14,187120,8,task-uo5z,,41162211,BLIND,11991196,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1280x800,1280x678,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,5,Pretraining test,test,wgm3xn,1,Pretraining test,小明把握住機會。,否
